library,compound_id,label,MW,logP,HBD,HBA,TPSA,RotBonds,AromaticRings,HeavyAtoms,FormalCharge,QED,Fsp3,LipinskiViolations
fpr2_actives_chembl,CHEMBL3732404,active,418.3350000000001,2.681000000000001,3,3,84.22,6,1,26,0,0.4907669693606375,0.5,0
fpr2_actives_chembl,CHEMBL3729500,active,429.3580000000002,4.274800000000003,2,2,58.2,4,1,27,0,0.7026506254629704,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3730197,active,530.463,4.341600000000003,2,4,87.74000000000001,4,1,34,0,0.5674554410722323,0.5769230769230769,1
fpr2_actives_chembl,CHEMBL3731849,active,432.31800000000015,2.2075999999999993,3,3,101.28999999999999,6,1,27,0,0.6011497240481649,0.45,0
fpr2_actives_chembl,CHEMBL3731461,active,419.31900000000013,2.714600000000001,3,3,78.43,6,1,26,0,0.4902922192487149,0.5,0
fpr2_actives_chembl,CHEMBL3729246,active,488.4700000000002,4.454200000000003,2,3,61.440000000000005,10,1,31,0,0.3779509715420994,0.6,0
fpr2_actives_chembl,CHEMBL3729228,active,446.3890000000002,3.3171000000000017,3,3,84.22,6,1,28,0,0.5866109524285461,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3729013,active,430.3460000000002,2.6941000000000006,3,3,70.23,4,1,27,0,0.6438512744555918,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3731113,active,458.40000000000015,3.331800000000002,3,3,70.23,5,1,29,0,0.5933324469134392,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3731166,active,480.4060000000002,3.991100000000003,3,3,84.22,6,2,31,0,0.547105353000241,0.36,0
fpr2_actives_chembl,CHEMBL3732621,active,432.36200000000014,2.8938000000000015,2,3,61.440000000000005,6,1,27,0,0.680135414230284,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3730438,active,432.36200000000014,3.071100000000002,3,3,84.22,7,1,27,0,0.4575297311786697,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3729214,active,417.34700000000015,3.9882000000000026,2,2,58.2,5,1,26,0,0.7123234033997684,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3728932,active,444.3730000000002,3.084200000000002,3,3,70.23,4,1,28,0,0.6256497391379213,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3728769,active,486.4540000000002,4.208200000000003,2,3,61.440000000000005,8,1,31,0,0.42773712156396837,0.6,0
fpr2_actives_chembl,CHEMBL3727613,active,446.3890000000002,3.4612000000000025,3,3,84.22,8,1,28,0,0.4225432882807479,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3730922,active,476.5430000000002,3.8595000000000024,2,4,74.33000000000001,8,1,34,0,0.44152731060808575,0.64,0
fpr2_actives_chembl,CHEMBL3730760,active,472.42700000000025,3.849700000000003,3,3,84.22,5,1,30,0,0.5696356101599712,0.5833333333333334,0
fpr2_actives_chembl,CHEMBL3729012,active,472.42700000000025,3.849700000000003,3,3,84.22,5,1,30,0,0.5696356101599712,0.5833333333333334,0
fpr2_actives_chembl,CHEMBL3730324,active,425.35200000000026,1.9844999999999997,3,5,83.12,4,1,25,0,0.6892780373114961,0.7058823529411765,0
fpr2_actives_chembl,CHEMBL3731259,active,467.4330000000002,3.0123000000000006,3,5,83.12,5,1,28,0,0.6220149425537252,0.75,0
fpr2_actives_chembl,CHEMBL3729130,active,467.4330000000003,3.1548000000000016,3,5,83.12,5,1,28,0,0.6215757917241486,0.75,0
fpr2_actives_chembl,CHEMBL3729189,active,453.40600000000023,2.7647000000000004,3,5,83.12,5,1,27,0,0.6405707319779773,0.7368421052631579,0
fpr2_actives_chembl,CHEMBL3732729,active,453.40600000000023,2.7647000000000004,3,5,83.12,4,1,27,0,0.6550290809837918,0.7368421052631579,0
fpr2_actives_chembl,CHEMBL3731053,active,441.3950000000002,2.6222000000000003,3,5,83.11999999999999,7,1,26,0,0.5685240165181075,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3733217,active,427.3680000000002,2.232099999999999,3,5,83.11999999999999,6,1,25,0,0.6085093643964409,0.7058823529411765,0
fpr2_actives_chembl,CHEMBL3731273,active,439.37900000000025,2.3746,3,5,83.12,4,1,26,0,0.6730224540964558,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3730665,active,482.44400000000024,3.5638000000000014,3,5,91.32000000000001,5,1,29,0,0.5987535153945384,0.7619047619047619,0
fpr2_actives_chembl,CHEMBL3731851,active,482.44400000000024,3.5638000000000014,3,5,91.32000000000001,5,1,29,0,0.5987535153945384,0.7619047619047619,0
fpr2_actives_chembl,CHEMBL3732017,active,482.4440000000002,3.7079000000000013,3,5,91.32000000000001,5,1,29,0,0.597016929262005,0.7619047619047619,0
fpr2_actives_chembl,CHEMBL3728538,active,468.4170000000002,3.316200000000001,3,5,91.32000000000001,4,1,28,0,0.6325675216980716,0.75,0
fpr2_actives_chembl,CHEMBL3729977,active,458.3780000000002,2.0216,3,6,100.55,8,1,27,0,0.5179706657674727,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3727702,active,442.3790000000002,2.7836000000000007,3,5,91.32000000000001,5,1,26,0,0.6542672802262667,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3730490,active,442.37900000000025,2.7852000000000015,3,5,91.32000000000001,7,1,26,0,0.566759712258494,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3730036,active,428.3520000000002,2.395100000000001,3,5,91.32000000000001,6,1,25,0,0.6072650126677476,0.7058823529411765,0
fpr2_actives_chembl,CHEMBL3730683,active,414.3250000000002,2.005,3,5,91.32000000000001,5,1,24,0,0.6876388534916551,0.6875,0
fpr2_actives_chembl,CHEMBL3729273,active,553.4730000000003,3.6671000000000022,3,5,111.63000000000001,8,1,35,0,0.2575281318580572,0.68,1
fpr2_actives_chembl,CHEMBL3729299,active,568.4590000000002,4.154200000000002,3,4,98.74000000000001,8,1,36,0,0.24879180921430236,0.5769230769230769,1
fpr2_actives_chembl,CHEMBL3728573,active,576.532,3.924000000000003,3,5,107.97000000000001,10,1,37,0,0.22152747332472777,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3732090,active,550.4690000000002,3.857000000000002,3,4,98.74000000000001,8,1,35,0,0.33755443928056983,0.5769230769230769,1
fpr2_actives_chembl,CHEMBL3731167,active,546.5060000000004,4.297500000000003,3,4,98.74000000000001,8,1,35,0,0.25675213107849104,0.5925925925925926,1
fpr2_actives_chembl,CHEMBL3728238,active,514.508,4.985200000000004,2,3,61.440000000000005,8,1,33,0,0.37994988486012876,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3728812,active,402.5200000000001,1.1258999999999995,3,6,100.19,8,1,28,0,0.3438089499374548,0.6,0
fpr2_actives_chembl,CHEMBL3730156,active,554.4509999999999,5.227000000000005,2,3,61.440000000000005,8,1,35,0,0.342146673826702,0.6153846153846154,2
fpr2_actives_chembl,CHEMBL3730289,active,493.4710000000002,3.6647000000000025,2,5,74.33000000000001,8,1,30,0,0.4283720762811046,0.6818181818181818,0
fpr2_actives_chembl,CHEMBL3731316,active,550.4879999999999,4.2066000000000034,2,3,61.440000000000005,10,1,35,0,0.26092379758161616,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3728341,active,504.50200000000024,4.472700000000004,2,3,61.440000000000005,10,1,34,0,0.3652241047244626,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3733261,active,470.0570000000002,3.819300000000003,2,3,61.440000000000005,10,1,33,0,0.40424332552793935,0.6296296296296297,0
fpr2_actives_chembl,CHEMBL3730203,active,511.6630000000004,3.2229,3,5,107.96999999999998,11,1,37,0,0.23923121876549525,0.6206896551724138,1
fpr2_actives_chembl,CHEMBL3729493,active,525.6460000000004,2.5954000000000006,3,6,117.2,10,1,38,0,0.2442233371162309,0.6206896551724138,1
fpr2_actives_chembl,CHEMBL3732978,active,499.62700000000024,3.0058000000000007,3,4,98.74000000000001,10,1,36,0,0.2612046837430506,0.6071428571428571,0
fpr2_actives_chembl,CHEMBL3728150,active,495.6640000000004,3.1751199999999997,3,4,98.74000000000001,10,1,36,0,0.26311516826466663,0.6206896551724138,0
fpr2_actives_chembl,CHEMBL3733191,active,560.5330000000002,3.6292000000000026,3,4,98.74000000000001,10,1,36,0,0.23078599622074736,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3730257,active,511.6630000000004,2.875300000000001,3,5,107.96999999999998,11,1,37,0,0.239592185260824,0.6206896551724138,1
fpr2_actives_chembl,CHEMBL3733201,active,527.6620000000005,2.8414,3,6,117.2,11,1,38,0,0.23015801473425976,0.6206896551724138,1
fpr2_actives_chembl,CHEMBL3728133,active,532.0810000000005,3.4862,3,5,107.96999999999998,10,1,37,0,0.24223507576421557,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3732039,active,507.5720000000002,4.281300000000003,2,3,61.440000000000005,9,1,36,0,0.2980760873931945,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3727911,active,507.5720000000002,4.281300000000003,2,3,61.440000000000005,9,1,36,0,0.2980760873931945,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3730523,active,524.0270000000002,4.795600000000005,2,3,61.440000000000005,9,1,36,0,0.3610768273498333,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3732990,active,463.62200000000036,3.3260000000000014,2,4,78.50999999999999,10,1,34,0,0.3169962326455296,0.6071428571428571,0
fpr2_actives_chembl,CHEMBL3728809,active,507.5720000000002,4.281300000000003,2,3,61.440000000000005,9,1,36,0,0.2980760873931945,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3729111,active,452.5990000000003,2.527,2,5,83.55999999999999,10,1,33,0,0.42107746785270894,0.6538461538461539,0
fpr2_actives_chembl,CHEMBL3729706,active,487.5910000000002,3.7248000000000028,2,4,70.67,11,1,35,0,0.3687527103842631,0.6296296296296297,0
fpr2_actives_chembl,CHEMBL3727532,active,463.6220000000004,3.3260000000000014,2,4,78.50999999999999,10,1,34,0,0.3169962326455296,0.6071428571428571,0
fpr2_actives_chembl,CHEMBL3729585,active,449.63900000000035,3.7402400000000027,2,3,61.440000000000005,9,1,33,0,0.4459877260680221,0.6428571428571429,0
fpr2_actives_chembl,CHEMBL3732087,active,507.5720000000002,4.281300000000004,2,3,61.440000000000005,9,1,36,0,0.2980760873931945,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3727847,active,427.5490000000003,1.81482,2,6,100.36,9,1,31,0,0.46056838437897013,0.7391304347826086,0
fpr2_actives_chembl,CHEMBL3731494,active,475.5550000000002,3.540700000000003,2,3,61.440000000000005,9,1,34,0,0.3263780515917145,0.6153846153846154,0
fpr2_actives_chembl,CHEMBL3730234,active,518.4710000000001,4.025000000000003,2,3,61.440000000000005,9,1,33,0,0.3836597719759364,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3733198,active,518.4710000000001,4.025000000000003,2,3,61.440000000000005,9,1,33,0,0.3836597719759364,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3728870,active,449.59500000000037,3.6483000000000025,2,4,78.50999999999999,9,1,33,0,0.34271856118646676,0.5925925925925926,0
fpr2_actives_chembl,CHEMBL3732163,active,470.63900000000035,2.7825000000000006,2,6,91.39999999999999,10,1,33,0,0.3117317429219126,0.68,0
fpr2_actives_chembl,CHEMBL3728965,active,412.5340000000003,2.742120000000001,2,5,87.47,8,1,30,0,0.5063920333320614,0.6956521739130435,0
fpr2_actives_chembl,CHEMBL3732252,active,474.02000000000015,3.9159000000000033,2,3,61.440000000000005,9,1,33,0,0.4219207704193459,0.6153846153846154,0
fpr2_actives_chembl,CHEMBL3731244,active,470.63900000000035,2.7825000000000006,2,6,91.39999999999999,10,1,33,0,0.3117317429219126,0.68,0
fpr2_actives_chembl,CHEMBL3732842,active,449.63900000000035,3.740240000000002,2,3,61.440000000000005,9,1,33,0,0.4459877260680221,0.6428571428571429,0
fpr2_actives_chembl,CHEMBL3729697,active,475.5550000000002,3.540700000000003,2,3,61.440000000000005,9,1,34,0,0.42437685773502054,0.6153846153846154,0
fpr2_actives_chembl,CHEMBL3729495,active,456.61200000000036,3.104800000000002,2,6,91.39999999999999,9,1,32,0,0.3384833501666943,0.6666666666666666,0
fpr2_actives_chembl,CHEMBL3727975,active,439.64400000000035,3.8137000000000025,2,3,61.440000000000005,10,0,32,0,0.4018910882788513,0.7777777777777778,0
fpr2_actives_chembl,CHEMBL3733340,active,446.3890000000002,3.4612000000000025,3,3,84.22,8,1,28,0,0.4225432882807479,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3729077,active,432.36200000000014,3.071100000000002,3,3,84.22,7,1,27,0,0.4575297311786697,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3730082,active,505.4320000000002,3.742300000000003,2,4,74.33000000000001,8,1,32,0,0.32089586495239925,0.625,1
fpr2_actives_chembl,CHEMBL3733130,active,467.4330000000002,3.0123000000000006,3,5,83.12,5,1,28,0,0.6220149425537252,0.75,0
fpr2_actives_chembl,CHEMBL3728521,active,467.4330000000003,3.0938000000000017,2,5,88.32,4,1,28,0,0.7126178730382917,0.75,0
fpr2_actives_chembl,CHEMBL3727601,active,441.3950000000002,2.7516000000000016,3,5,97.11,7,1,26,0,0.5672105867997372,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3731107,active,455.4220000000002,3.141700000000002,3,5,97.11,8,1,27,0,0.5249888114418241,0.7368421052631579,0
fpr2_actives_chembl,CHEMBL3728159,active,555.539,4.7077000000000035,3,6,109.42,9,1,34,0,0.38277145201966023,0.75,1
fpr2_actives_chembl,CHEMBL3728194,active,541.512,4.317600000000003,3,6,109.42,8,1,33,0,0.42512066782855157,0.7391304347826086,1
fpr2_actives_chembl,CHEMBL3732014,active,426.38000000000017,3.668700000000002,2,4,71.09,5,1,25,0,0.7550094753508481,0.7222222222222222,0
fpr2_actives_chembl,CHEMBL3732094,active,453.40600000000023,2.7647000000000004,3,5,83.12,4,1,27,0,0.6550290809837918,0.7368421052631579,0
fpr2_actives_chembl,CHEMBL3731680,active,536.461,4.164100000000003,2,3,61.440000000000005,9,1,34,0,0.28323715652196274,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3730955,active,536.461,4.164100000000003,2,3,61.440000000000005,9,1,34,0,0.28323715652196274,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3732345,active,536.461,4.164100000000004,2,3,61.440000000000005,9,1,34,0,0.2832371565219627,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3729885,active,480.42200000000025,3.5020000000000033,3,3,84.22,9,1,30,0,0.47341725765763243,0.6521739130434783,0
fpr2_actives_chembl,CHEMBL3727924,active,465.4170000000002,2.8698000000000015,2,5,88.32,4,1,28,0,0.6698766801929087,0.65,0
fpr2_actives_chembl,CHEMBL3730960,active,465.41700000000014,2.7883000000000004,3,5,83.12,5,1,28,0,0.5845140294035595,0.65,0
fpr2_actives_chembl,CHEMBL3730548,active,451.39000000000016,2.5407,3,5,83.12,4,1,27,0,0.6149440123290021,0.631578947368421,0
fpr2_actives_chembl,CHEMBL3728245,active,453.4060000000001,2.9177000000000017,3,5,97.11,8,1,27,0,0.41663712524221896,0.631578947368421,0
fpr2_actives_chembl,CHEMBL3728830,active,518.4710000000001,4.025000000000003,2,3,61.440000000000005,9,1,33,0,0.3836597719759364,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3730697,active,464.37900000000013,2.887900000000002,3,3,84.22,8,1,29,0,0.408826598386019,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3733163,active,478.4060000000002,3.278000000000003,3,3,84.22,9,1,30,0,0.3764297515402065,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3730919,active,520.4870000000002,4.249000000000004,2,3,61.440000000000005,9,1,33,0,0.47909869131070365,0.6923076923076923,1
fpr2_actives_chembl,CHEMBL3729342,active,536.461,4.164100000000003,2,3,61.440000000000005,9,1,34,0,0.36828240714224586,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3730781,active,522.4340000000001,4.486400000000003,2,3,61.440000000000005,8,1,33,0,0.3007621923477155,0.6,1
fpr2_actives_chembl,CHEMBL3732403,active,522.4340000000001,4.486400000000003,2,3,61.440000000000005,8,1,33,0,0.3910695388110454,0.6,1
fpr2_actives_chembl,CHEMBL3733207,active,522.4340000000001,4.486400000000003,2,3,61.440000000000005,8,1,33,0,0.3007621923477155,0.6,1
fpr2_actives_chembl,CHEMBL3729765,active,368.4370000000001,1.1485199999999998,3,4,114.17999999999999,6,1,27,0,0.653498237558648,0.5,0
fpr2_actives_chembl,CHEMBL3727792,active,507.49800000000016,3.3424000000000023,2,5,74.33000000000001,9,1,31,0,0.3973982867106667,0.6956521739130435,1
fpr2_actives_chembl,CHEMBL3732223,active,472.42700000000013,3.009500000000001,3,3,70.23,6,1,30,0,0.5579937312996579,0.5833333333333334,0
fpr2_actives_chembl,CHEMBL3728857,active,460.41600000000017,2.9948000000000015,3,3,84.22,7,1,29,0,0.547406310949491,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3728437,active,494.43300000000016,3.6688000000000027,3,3,84.22,7,2,32,0,0.5140310308337601,0.38461538461538464,0
fpr2_actives_chembl,CHEMBL3732601,active,494.43300000000016,3.6688000000000027,3,3,84.22,7,2,32,0,0.5140310308337601,0.38461538461538464,0
fpr2_actives_chembl,CHEMBL3727378,active,432.36200000000014,2.3587,3,3,84.22,7,1,27,0,0.45704412364223596,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3728546,active,458.4000000000002,2.7619000000000007,3,3,70.23,5,1,29,0,0.5948345515943029,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3729916,active,432.36200000000014,2.2292999999999994,3,3,70.22999999999999,7,1,27,0,0.45737519530222237,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3729617,active,453.4060000000001,2.7736,3,5,97.11,6,1,27,0,0.5774403020192456,0.631578947368421,0
fpr2_actives_chembl,CHEMBL3729184,active,487.4230000000002,3.447600000000002,3,5,97.11,6,2,30,0,0.5441939523225249,0.4090909090909091,0
fpr2_actives_chembl,CHEMBL3729979,active,425.35200000000015,2.0080999999999998,3,5,83.11999999999999,6,1,25,0,0.4811901043751838,0.5882352941176471,0
fpr2_actives_chembl,CHEMBL3731785,active,442.58500000000026,1.9060999999999997,3,6,100.19,7,1,31,0,0.4424448231835095,0.6521739130434783,0
fpr2_actives_chembl,CHEMBL3729427,active,402.5200000000002,1.2553,3,6,114.17999999999999,8,1,28,0,0.34401767044822684,0.6,0
fpr2_actives_chembl,CHEMBL3728771,active,390.8710000000002,1.7174999999999991,3,4,114.17999999999999,6,1,27,0,0.6412758844450712,0.5789473684210527,0
fpr2_actives_chembl,CHEMBL3732539,active,520.8990000000001,4.861600000000005,2,3,61.440000000000005,8,1,32,0,0.3800251242413414,0.6,1
fpr2_actives_chembl,CHEMBL3730378,active,500.4810000000005,4.516620000000004,2,3,61.440000000000005,8,1,32,0,0.4078861326677688,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3731889,active,504.4440000000002,4.347300000000003,2,3,61.440000000000005,8,1,32,0,0.40908707510094616,0.6,1
fpr2_actives_chembl,CHEMBL3730815,active,385.4640000000002,1.6776999999999995,3,4,110.51999999999998,7,1,28,0,0.663011196566641,0.5714285714285714,0
fpr2_actives_chembl,CHEMBL3728499,active,466.3510000000002,2.2483999999999993,3,3,101.28999999999999,7,1,29,0,0.574775439478663,0.5714285714285714,0
fpr2_actives_chembl,CHEMBL3732166,active,448.3610000000002,2.1092999999999993,3,3,101.28999999999999,7,1,28,0,0.595709898385747,0.5714285714285714,0
fpr2_actives_chembl,CHEMBL3728506,active,383.44800000000015,1.4536999999999998,3,4,110.51999999999998,7,1,28,0,0.6190561538830495,0.47619047619047616,0
fpr2_actives_chembl,CHEMBL3732902,active,504.4440000000002,4.347300000000003,2,3,61.440000000000005,8,1,32,0,0.40908707510094616,0.6,1
fpr2_actives_chembl,CHEMBL3731200,active,384.43200000000013,2.052999999999999,3,4,104.73,7,1,28,0,0.6243166474672959,0.47619047619047616,0
fpr2_actives_chembl,CHEMBL3728104,active,453.36200000000014,1.3417999999999992,3,5,114.17999999999999,7,1,27,0,0.5409533211824624,0.5555555555555556,0
fpr2_actives_chembl,CHEMBL3732159,active,464.33500000000015,2.0243999999999995,3,3,101.28999999999999,7,1,29,0,0.5386287530741155,0.47619047619047616,0
fpr2_actives_chembl,CHEMBL3732192,active,402.8820000000002,1.1711999999999991,3,4,114.17999999999999,7,1,28,0,0.46879602690257494,0.5,0
fpr2_actives_chembl,CHEMBL3733330,active,447.33300000000014,1.2802999999999993,3,4,114.17999999999999,7,1,28,0,0.5467018895548236,0.5,0
fpr2_actives_chembl,CHEMBL3730330,active,503.48500000000024,3.504900000000003,2,4,74.33000000000001,9,1,32,0,0.399800199312831,0.72,1
fpr2_actives_chembl,CHEMBL3732086,active,449.3490000000002,1.504299999999999,3,4,114.17999999999999,7,1,28,0,0.5477596180575787,0.6,0
fpr2_actives_chembl,CHEMBL3729600,active,453.4060000000001,2.740400000000001,2,5,74.33000000000001,7,1,27,0,0.4920655042332507,0.631578947368421,0
fpr2_actives_chembl,CHEMBL3727690,active,426.3360000000001,2.4351000000000003,2,5,80.32,6,1,25,0,0.5411300918324616,0.5882352941176471,0
fpr2_actives_chembl,CHEMBL3733127,active,487.3980000000002,2.0351000000000004,3,3,90.54,7,1,31,0,0.514614801775062,0.5217391304347826,0
fpr2_actives_chembl,CHEMBL3727453,active,446.3890000000001,2.5715000000000003,2,3,61.440000000000005,7,1,28,0,0.6334697049168587,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3730632,active,515.4960000000002,2.6474,2,4,64.67999999999999,8,1,33,0,0.4130355740959605,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3732195,active,502.4970000000002,4.1319000000000035,2,3,61.440000000000005,11,1,32,0,0.3535057210157242,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3732201,active,421.3100000000001,2.979400000000001,2,2,58.2,6,1,26,0,0.6944559434598614,0.5,0
fpr2_actives_chembl,CHEMBL3727646,active,495.4870000000002,3.910700000000002,2,5,74.33000000000001,10,1,30,0,0.3814635919659283,0.6818181818181818,0
fpr2_actives_chembl,CHEMBL3730255,active,457.55600000000027,0.9317000000000004,3,6,120.49999999999999,8,1,32,0,0.396247706928703,0.5909090909090909,0
fpr2_actives_chembl,CHEMBL3728337,active,485.6540000000004,1.5440000000000016,2,7,94.63999999999999,9,1,34,0,0.31312553212646677,0.68,0
fpr2_actives_chembl,CHEMBL3733076,active,430.57400000000024,1.8582,2,6,91.39999999999999,9,1,30,0,0.3544925937951049,0.6363636363636364,0
fpr2_actives_chembl,CHEMBL3728633,active,416.5470000000002,1.4680999999999995,2,6,91.39999999999999,8,1,29,0,0.49465218971796215,0.6190476190476191,0
fpr2_actives_chembl,CHEMBL3730506,active,508.4860000000003,2.4261999999999997,2,6,77.57,7,1,31,0,0.437272639489553,0.6818181818181818,1
fpr2_actives_chembl,CHEMBL3729817,active,456.61200000000036,2.3924000000000003,2,6,91.39999999999999,9,1,32,0,0.3382602502354459,0.6666666666666666,0
fpr2_actives_chembl,CHEMBL3729806,active,461.40000000000015,3.4365000000000023,2,3,67.42999999999999,9,1,29,0,0.4375724572340116,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3730658,active,472.65500000000026,3.028500000000001,2,6,91.4,12,1,33,0,0.27720429606554925,0.68,0
fpr2_actives_chembl,CHEMBL3729761,active,416.5030000000002,0.7819000000000004,3,6,131.25,8,1,29,0,0.42570460951061223,0.55,0
fpr2_actives_chembl,CHEMBL3730714,active,480.3880000000002,1.8138999999999998,3,5,103.43,6,1,29,0,0.5407871387316479,0.5789473684210527,0
fpr2_actives_chembl,CHEMBL3728109,active,414.3000000000001,2.7582000000000013,2,4,71.09,5,1,24,0,0.7284617190881695,0.5625,0
fpr2_actives_chembl,CHEMBL3730534,active,483.5600000000002,3.3160000000000016,2,6,87.22000000000001,8,1,33,0,0.4376870911350912,0.7272727272727273,0
fpr2_actives_chembl,CHEMBL3730618,active,428.60200000000026,3.2106200000000022,2,5,74.33000000000001,8,1,30,0,0.4925396802608204,0.6956521739130435,0
fpr2_actives_chembl,CHEMBL3730873,active,426.56100000000026,2.4198199999999996,2,5,87.47000000000001,9,1,31,0,0.4677641451314678,0.7083333333333334,0
fpr2_actives_chembl,CHEMBL3728646,active,448.56700000000023,3.5869000000000018,2,5,87.47000000000001,8,2,33,0,0.4760766285925814,0.5769230769230769,0
fpr2_actives_chembl,CHEMBL3727715,active,422.57300000000026,3.1491200000000017,2,4,74.33000000000001,8,1,31,0,0.4985715541349559,0.64,0
fpr2_actives_chembl,CHEMBL3729485,active,475.5550000000002,4.464500000000004,2,3,61.440000000000005,8,1,34,0,0.43106857829338485,0.6153846153846154,0
fpr2_actives_chembl,CHEMBL3976318,active,422.4450000000002,3.065940000000001,2,8,132.10000000000002,6,4,31,0,0.48443298169452254,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3915698,active,420.42900000000026,2.819940000000001,2,8,132.10000000000002,6,4,31,0,0.4865870240935233,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3984386,active,394.3910000000001,2.4491000000000005,2,8,132.10000000000002,6,4,29,0,0.5095474801823435,0.21052631578947367,0
fpr2_actives_chembl,CHEMBL3959136,active,412.3810000000001,2.5882000000000005,2,8,132.10000000000002,6,4,30,0,0.49383118738586407,0.21052631578947367,0
fpr2_actives_chembl,CHEMBL3960228,active,476.4150000000001,3.776320000000002,2,8,132.10000000000002,6,4,34,0,0.42980680511463165,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3932747,active,438.4440000000002,2.766120000000001,2,9,141.32999999999998,7,4,32,0,0.44525338496601335,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3981311,active,442.86300000000006,3.4109200000000017,2,8,132.10000000000002,6,4,31,0,0.4638510500561336,0.25,0
fpr2_actives_chembl,CHEMBL3938248,active,428.8360000000001,3.102500000000001,2,8,132.10000000000002,6,4,30,0,0.47835291698887533,0.21052631578947367,0
fpr2_actives_chembl,CHEMBL3983228,active,424.4170000000002,2.4577,2,9,141.32999999999998,7,4,31,0,0.45732931918370545,0.25,0
fpr2_actives_chembl,CHEMBL3954589,active,408.41800000000006,2.7575200000000013,2,8,132.10000000000002,6,4,30,0,0.4976394232389028,0.25,0
fpr2_actives_chembl,CHEMBL3977012,active,428.44900000000007,3.056700000000001,2,8,118.96000000000001,6,4,30,0,0.4843530737403021,0.21052631578947367,0
fpr2_actives_chembl,CHEMBL3906325,active,492.4140000000001,3.6561200000000023,2,9,141.32999999999998,7,4,35,0,0.39527501960639205,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3981821,active,426.4080000000001,2.8966200000000013,2,8,132.10000000000002,6,4,31,0,0.480963180825817,0.25,0
fpr2_actives_chembl,CHEMBL3984964,active,408.4180000000001,2.7575200000000004,2,8,132.10000000000002,6,4,30,0,0.49763942323890265,0.25,0
fpr2_actives_chembl,CHEMBL3935685,active,448.4830000000002,3.634920000000001,2,8,132.10000000000002,7,4,33,0,0.43793032383799874,0.34782608695652173,0
fpr2_actives_chembl,CHEMBL4084411,active,1524.972000000001,-1.1729899999999789,23,17,631.9899999999998,61,1,108,0,0.02074759113949832,0.6944444444444444,3
fpr2_actives_chembl,CHEMBL4062488,active,2263.0189999999975,14.523899999999955,13,21,515.0599999999998,73,8,165,1,0.009562238084663074,0.47692307692307695,4
fpr2_actives_chembl,CHEMBL4105404,active,1524.972000000001,-1.1729899999999789,23,17,631.9899999999998,61,1,108,0,0.02074759113949832,0.6944444444444444,3
